#NTIMES: 5
#TIMES[d]: 100 150 200 300 400
#
TIME: 100
NVEL: 40
vel_mid[km/s] temp[K] rho[gcc] ne[/cm3] natom[/cm3] 
2.750000e+03 5.690000e+03 7.210000e-17 1.365260e+06 7.670000e+05
3.250000e+03 5.860000e+03 6.080000e-17 1.164600e+06 6.470000e+05
3.750000e+03 6.050000e+03 5.110000e-17 9.955200e+05 5.440000e+05
4.250000e+03 6.250000e+03 4.300000e-17 8.427200e+05 4.580000e+05
4.750000e+03 6.460000e+03 3.620000e-17 7.161000e+05 3.850000e+05
5.250000e+03 6.690000e+03 3.050000e-17 6.110000e+05 3.250000e+05
5.750000e+03 6.940000e+03 2.570000e-17 5.159700e+05 2.730000e+05
6.250000e+03 7.220000e+03 2.160000e-17 4.393000e+05 2.300000e+05
6.750000e+03 7.500000e+03 1.820000e-17 3.724800e+05 1.940000e+05
7.250000e+03 7.710000e+03 1.530000e-17 3.247000e+05 1.700000e+05
7.750000e+03 7.840000e+03 1.290000e-17 2.926000e+05 1.540000e+05
8.250000e+03 7.880000e+03 1.080000e-17 2.674100e+05 1.430000e+05
8.750000e+03 7.920000e+03 9.110000e-18 2.447200e+05 1.330000e+05
9.250000e+03 7.850000e+03 7.670000e-18 2.208200e+05 1.220000e+05
9.750000e+03 7.650000e+03 6.460000e-18 1.958000e+05 1.100000e+05
1.025000e+04 7.290000e+03 5.430000e-18 1.716750e+05 9.810000e+04
1.075000e+04 6.700000e+03 4.560000e-18 1.468890e+05 8.590000e+04
1.125000e+04 6.000000e+03 3.850000e-18 1.242480e+05 7.440000e+04
1.175000e+04 5.470000e+03 3.240000e-18 1.043040e+05 6.360000e+04
1.225000e+04 5.250000e+03 2.730000e-18 8.785700e+04 5.390000e+04
1.275000e+04 5.330000e+03 2.290000e-18 7.474500e+04 4.530000e+04
1.325000e+04 5.450000e+03 1.930000e-18 6.324600e+04 3.810000e+04
1.375000e+04 5.580000e+03 1.620000e-18 5.392800e+04 3.210000e+04
1.425000e+04 5.750000e+03 1.360000e-18 4.573000e+04 2.690000e+04
1.475000e+04 5.950000e+03 1.140000e-18 3.887200e+04 2.260000e+04
1.525000e+04 6.130000e+03 9.690000e-19 3.321600e+04 1.920000e+04
1.575000e+04 6.380000e+03 8.130000e-19 2.817500e+04 1.610000e+04
1.625000e+04 6.660000e+03 6.830000e-19 2.389500e+04 1.350000e+04
1.675000e+04 6.960000e+03 5.750000e-19 2.029200e+04 1.140000e+04
1.725000e+04 7.370000e+03 4.840000e-19 1.722600e+04 9.570000e+03
1.775000e+04 7.790000e+03 4.070000e-19 1.458860e+04 8.060000e+03
1.825000e+04 8.290000e+03 3.430000e-19 1.233960e+04 6.780000e+03
1.875000e+04 8.890000e+03 2.880000e-19 1.044930e+04 5.710000e+03
1.925000e+04 9.610000e+03 2.420000e-19 8.813600e+03 4.790000e+03
1.975000e+04 1.040000e+04 2.040000e-19 7.716400e+03 4.040000e+03
TIME: 400
NVEL: 40
vel_mid[km/s] temp[K] rho[gcc] ne[/cm3] natom[/cm3] 
2.500000e+02 4.300000e+03 6.950000e-17 1.163370e+06 7.410000e+05
7.500000e+02 4.400000e+03 5.990000e-17 1.022400e+06 6.390000e+05
1.250000e+03 4.530000e+03 5.090000e-17 8.888800e+05 5.420000e+05
1.750000e+03 4.660000e+03 4.280000e-17 7.615200e+05 4.560000e+05
2.250000e+03 4.800000e+03 3.620000e-17 6.600600e+05 3.860000e+05
2.750000e+03 4.970000e+03 3.040000e-17 5.637600e+05 3.240000e+05
3.250000e+03 5.140000e+03 2.570000e-17 4.832100e+05 2.730000e+05
3.750000e+03 5.330000e+03 2.160000e-17 4.117000e+05 2.300000e+05
4.250000e+03 5.530000e+03 1.820000e-17 3.512600e+05 1.930000e+05
4.750000e+03 5.740000e+03 1.530000e-17 2.999200e+05 1.630000e+05
5.250000e+03 5.980000e+03 1.290000e-17 2.548200e+05 1.370000e+05
5.750000e+03 6.230000e+03 1.080000e-17 2.162000e+05 1.150000e+05
6.250000e+03 6.510000e+03 9.100000e-18 1.833300e+05 9.700000e+04
6.750000e+03 6.800000e+03 7.670000e-18 1.559900e+05 8.210000e+04
7.250000e+03 6.990000e+03 6.460000e-18 1.366100e+05 7.190000e+04
7.750000e+03 7.070000e+03 5.420000e-18 1.225760e+05 6.520000e+04
8.250000e+03 7.070000e+03 4.570000e-18 1.125300e+05 6.050000e+04
8.750000e+03 7.000000e+03 3.850000e-18 1.019200e+05 5.600000e+04
9.250000e+03 6.840000e+03 3.230000e-18 9.200600e+04 5.140000e+04
9.750000e+03 6.490000e+03 2.730000e-18 8.155000e+04 4.660000e+04
1.025000e+04 5.900000e+03 2.290000e-18 7.038000e+04 4.140000e+04
1.075000e+04 5.190000e+03 1.920000e-18 5.936800e+04 3.620000e+04
1.125000e+04 4.510000e+03 1.620000e-18 4.929800e+04 3.140000e+04
1.175000e+04 4.010000e+03 1.370000e-18 4.046800e+04 2.680000e+04
1.225000e+04 3.770000e+03 1.150000e-18 3.336900e+04 2.270000e+04
1.275000e+04 3.800000e+03 9.670000e-19 2.845900e+04 1.910000e+04
1.325000e+04 3.850000e+03 8.120000e-19 2.415000e+04 1.610000e+04
1.375000e+04 3.910000e+03 6.850000e-19 2.067200e+04 1.360000e+04
1.425000e+04 4.000000e+03 5.740000e-19 1.755600e+04 1.140000e+04
1.475000e+04 4.090000e+03 4.830000e-19 1.499350e+04 9.550000e+03
1.525000e+04 4.170000e+03 4.090000e-19 1.286310e+04 8.090000e+03
1.575000e+04 4.280000e+03 3.430000e-19 1.093190e+04 6.790000e+03
1.625000e+04 4.400000e+03 2.880000e-19 9.291000e+03 5.700000e+03
1.675000e+04 4.520000e+03 2.430000e-19 7.968000e+03 4.800000e+03
1.725000e+04 4.660000e+03 2.040000e-19 6.787200e+03 4.040000e+03
1.775000e+04 4.810000e+03 1.720000e-19 5.780000e+03 3.400000e+03
1.825000e+04 4.980000e+03 1.450000e-19 4.919200e+03 2.860000e+03
1.875000e+04 5.170000e+03 1.220000e-19 4.169300e+03 2.410000e+03
1.925000e+04 5.370000e+03 1.020000e-19 3.535000e+03 2.020000e+03
1.975000e+04 5.600000e+03 8.610000e-20 2.975000e+03 1.700000e+03
2.500000e+02 4.300000e+03 6.950000e-17 1.163370e+06 7.410000e+05
7.500000e+02 4.400000e+03 5.990000e-17 1.022400e+06 6.390000e+05
1.250000e+03 4.530000e+03 5.090000e-17 8.888800e+05 5.420000e+05
1.750000e+03 4.660000e+03 4.280000e-17 7.615200e+05 4.560000e+05
2.250000e+03 4.800000e+03 3.620000e-17 6.600600e+05 3.860000e+05
2.750000e+03 4.970000e+03 3.040000e-17 5.637600e+05 3.240000e+05
3.250000e+03 5.140000e+03 2.570000e-17 4.832100e+05 2.730000e+05
3.750000e+03 5.330000e+03 2.160000e-17 4.117000e+05 2.300000e+05
4.250000e+03 5.530000e+03 1.820000e-17 3.512600e+05 1.930000e+05
4.750000e+03 5.740000e+03 1.530000e-17 2.999200e+05 1.630000e+05
5.250000e+03 5.980000e+03 1.290000e-17 2.548200e+05 1.370000e+05
5.750000e+03 6.230000e+03 1.080000e-17 2.162000e+05 1.150000e+05
6.250000e+03 6.510000e+03 9.100000e-18 1.833300e+05 9.700000e+04
6.750000e+03 6.800000e+03 7.670000e-18 1.559900e+05 8.210000e+04
7.250000e+03 6.990000e+03 6.460000e-18 1.366100e+05 7.190000e+04
7.750000e+03 7.070000e+03 5.420000e-18 1.225760e+05 6.520000e+04
8.250000e+03 7.070000e+03 4.570000e-18 1.125300e+05 6.050000e+04
8.750000e+03 7.000000e+03 3.850000e-18 1.019200e+05 5.600000e+04
9.250000e+03 6.840000e+03 3.230000e-18 9.200600e+04 5.140000e+04
9.750000e+03 6.490000e+03 2.730000e-18 8.155000e+04 4.660000e+04
1.025000e+04 5.900000e+03 2.290000e-18 7.038000e+04 4.140000e+04
1.075000e+04 5.190000e+03 1.920000e-18 5.936800e+04 3.620000e+04
1.125000e+04 4.510000e+03 1.620000e-18 4.929800e+04 3.140000e+04
1.175000e+04 4.010000e+03 1.370000e-18 4.046800e+04 2.680000e+04
1.225000e+04 3.770000e+03 1.150000e-18 3.336900e+04 2.270000e+04
1.275000e+04 3.800000e+03 9.670000e-19 2.845900e+04 1.910000e+04
1.325000e+04 3.850000e+03 8.120000e-19 2.415000e+04 1.610000e+04
1.375000e+04 3.910000e+03 6.850000e-19 2.067200e+04 1.360000e+04
1.425000e+04 4.000000e+03 5.740000e-19 1.755600e+04 1.140000e+04
1.475000e+04 4.090000e+03 4.830000e-19 1.499350e+04 9.550000e+03
1.525000e+04 4.170000e+03 4.090000e-19 1.286310e+04 8.090000e+03
1.575000e+04 4.280000e+03 3.430000e-19 1.093190e+04 6.790000e+03
1.625000e+04 4.400000e+03 2.880000e-19 9.291000e+03 5.700000e+03
1.675000e+04 4.520000e+03 2.430000e-19 7.968000e+03 4.800000e+03
1.725000e+04 4.660000e+03 2.040000e-19 6.787200e+03 4.040000e+03
1.775000e+04 4.810000e+03 1.720000e-19 5.780000e+03 3.400000e+03
1.825000e+04 4.980000e+03 1.450000e-19 4.919200e+03 2.860000e+03
1.875000e+04 5.170000e+03 1.220000e-19 4.169300e+03 2.410000e+03
1.925000e+04 5.370000e+03 1.020000e-19 3.535000e+03 2.020000e+03
1.975000e+04 5.600000e+03 8.610000e-20 2.975000e+03 1.700000e+03
2.500000e+02 4.300000e+03 6.950000e-17 1.163370e+06 7.410000e+05
7.500000e+02 4.400000e+03 5.990000e-17 1.022400e+06 6.390000e+05
1.250000e+03 4.530000e+03 5.090000e-17 8.888800e+05 5.420000e+05
1.750000e+03 4.660000e+03 4.280000e-17 7.615200e+05 4.560000e+05
2.250000e+03 4.800000e+03 3.620000e-17 6.600600e+05 3.860000e+05
2.750000e+03 4.970000e+03 3.040000e-17 5.637600e+05 3.240000e+05
3.250000e+03 5.140000e+03 2.570000e-17 4.832100e+05 2.730000e+05
3.750000e+03 5.330000e+03 2.160000e-17 4.117000e+05 2.300000e+05
4.250000e+03 5.530000e+03 1.820000e-17 3.512600e+05 1.930000e+05
4.750000e+03 5.740000e+03 1.530000e-17 2.999200e+05 1.630000e+05
5.250000e+03 5.980000e+03 1.290000e-17 2.548200e+05 1.370000e+05
5.750000e+03 6.230000e+03 1.080000e-17 2.162000e+05 1.150000e+05
6.250000e+03 6.510000e+03 9.100000e-18 1.833300e+05 9.700000e+04
6.750000e+03 6.800000e+03 7.670000e-18 1.559900e+05 8.210000e+04
7.250000e+03 6.990000e+03 6.460000e-18 1.366100e+05 7.190000e+04
7.750000e+03 7.070000e+03 5.420000e-18 1.225760e+05 6.520000e+04
8.250000e+03 7.070000e+03 4.570000e-18 1.125300e+05 6.050000e+04
8.750000e+03 7.000000e+03 3.850000e-18 1.019200e+05 5.600000e+04
9.250000e+03 6.840000e+03 3.230000e-18 9.200600e+04 5.140000e+04
9.750000e+03 6.490000e+03 2.730000e-18 8.155000e+04 4.660000e+04
1.025000e+04 5.900000e+03 2.290000e-18 7.038000e+04 4.140000e+04
1.075000e+04 5.190000e+03 1.920000e-18 5.936800e+04 3.620000e+04
1.125000e+04 4.510000e+03 1.620000e-18 4.929800e+04 3.140000e+04
1.175000e+04 4.010000e+03 1.370000e-18 4.046800e+04 2.680000e+04
1.225000e+04 3.770000e+03 1.150000e-18 3.336900e+04 2.270000e+04
1.275000e+04 3.800000e+03 9.670000e-19 2.845900e+04 1.910000e+04
1.325000e+04 3.850000e+03 8.120000e-19 2.415000e+04 1.610000e+04
1.375000e+04 3.910000e+03 6.850000e-19 2.067200e+04 1.360000e+04
1.425000e+04 4.000000e+03 5.740000e-19 1.755600e+04 1.140000e+04
1.475000e+04 4.090000e+03 4.830000e-19 1.499350e+04 9.550000e+03
1.525000e+04 4.170000e+03 4.090000e-19 1.286310e+04 8.090000e+03
1.575000e+04 4.280000e+03 3.430000e-19 1.093190e+04 6.790000e+03
1.625000e+04 4.400000e+03 2.880000e-19 9.291000e+03 5.700000e+03
1.675000e+04 4.520000e+03 2.430000e-19 7.968000e+03 4.800000e+03
1.725000e+04 4.660000e+03 2.040000e-19 6.787200e+03 4.040000e+03
1.775000e+04 4.810000e+03 1.720000e-19 5.780000e+03 3.400000e+03
1.825000e+04 4.980000e+03 1.450000e-19 4.919200e+03 2.860000e+03
1.875000e+04 5.170000e+03 1.220000e-19 4.169300e+03 2.410000e+03
1.925000e+04 5.370000e+03 1.020000e-19 3.535000e+03 2.020000e+03
1.975000e+04 5.600000e+03 8.610000e-20 2.975000e+03 1.700000e+03
2.500000e+02 4.300000e+03 6.950000e-17 1.163370e+06 7.410000e+05
7.500000e+02 4.400000e+03 5.990000e-17 1.022400e+06 6.390000e+05
1.250000e+03 4.530000e+03 5.090000e-17 8.888800e+05 5.420000e+05
1.750000e+03 4.660000e+03 4.280000e-17 7.615200e+05 4.560000e+05
2.250000e+03 4.800000e+03 3.620000e-17 6.600600e+05 3.860000e+05
2.750000e+03 4.970000e+03 3.040000e-17 5.637600e+05 3.240000e+05
3.250000e+03 5.140000e+03 2.570000e-17 4.832100e+05 2.730000e+05
3.750000e+03 5.330000e+03 2.160000e-17 4.117000e+05 2.300000e+05
4.250000e+03 5.530000e+03 1.820000e-17 3.512600e+05 1.930000e+05
4.750000e+03 5.740000e+03 1.530000e-17 2.999200e+05 1.630000e+05
5.250000e+03 5.980000e+03 1.290000e-17 2.548200e+05 1.370000e+05
5.750000e+03 6.230000e+03 1.080000e-17 2.162000e+05 1.150000e+05
6.250000e+03 6.510000e+03 9.100000e-18 1.833300e+05 9.700000e+04
6.750000e+03 6.800000e+03 7.670000e-18 1.559900e+05 8.210000e+04
7.250000e+03 6.990000e+03 6.460000e-18 1.366100e+05 7.190000e+04
7.750000e+03 7.070000e+03 5.420000e-18 1.225760e+05 6.520000e+04
8.250000e+03 7.070000e+03 4.570000e-18 1.125300e+05 6.050000e+04
8.750000e+03 7.000000e+03 3.850000e-18 1.019200e+05 5.600000e+04
9.250000e+03 6.840000e+03 3.230000e-18 9.200600e+04 5.140000e+04
9.750000e+03 6.490000e+03 2.730000e-18 8.155000e+04 4.660000e+04
1.025000e+04 5.900000e+03 2.290000e-18 7.038000e+04 4.140000e+04
1.075000e+04 5.190000e+03 1.920000e-18 5.936800e+04 3.620000e+04
1.125000e+04 4.510000e+03 1.620000e-18 4.929800e+04 3.140000e+04
1.175000e+04 4.010000e+03 1.370000e-18 4.046800e+04 2.680000e+04
1.225000e+04 3.770000e+03 1.150000e-18 3.336900e+04 2.270000e+04
1.275000e+04 3.800000e+03 9.670000e-19 2.845900e+04 1.910000e+04
1.325000e+04 3.850000e+03 8.120000e-19 2.415000e+04 1.610000e+04
1.375000e+04 3.910000e+03 6.850000e-19 2.067200e+04 1.360000e+04
1.425000e+04 4.000000e+03 5.740000e-19 1.755600e+04 1.140000e+04
1.475000e+04 4.090000e+03 4.830000e-19 1.499350e+04 9.550000e+03
1.525000e+04 4.170000e+03 4.090000e-19 1.286310e+04 8.090000e+03
1.575000e+04 4.280000e+03 3.430000e-19 1.093190e+04 6.790000e+03
1.625000e+04 4.400000e+03 2.880000e-19 9.291000e+03 5.700000e+03
1.675000e+04 4.520000e+03 2.430000e-19 7.968000e+03 4.800000e+03
1.725000e+04 4.660000e+03 2.040000e-19 6.787200e+03 4.040000e+03
1.775000e+04 4.810000e+03 1.720000e-19 5.780000e+03 3.400000e+03
1.825000e+04 4.980000e+03 1.450000e-19 4.919200e+03 2.860000e+03
1.875000e+04 5.170000e+03 1.220000e-19 4.169300e+03 2.410000e+03
1.925000e+04 5.370000e+03 1.020000e-19 3.535000e+03 2.020000e+03
1.975000e+04 5.600000e+03 8.610000e-20 2.975000e+03 1.700000e+03
2.500000e+02 4.300000e+03 6.950000e-17 1.163370e+06 7.410000e+05
7.500000e+02 4.400000e+03 5.990000e-17 1.022400e+06 6.390000e+05
1.250000e+03 4.530000e+03 5.090000e-17 8.888800e+05 5.420000e+05
1.750000e+03 4.660000e+03 4.280000e-17 7.615200e+05 4.560000e+05
2.250000e+03 4.800000e+03 3.620000e-17 6.600600e+05 3.860000e+05
2.750000e+03 4.970000e+03 3.040000e-17 5.637600e+05 3.240000e+05
3.250000e+03 5.140000e+03 2.570000e-17 4.832100e+05 2.730000e+05
3.750000e+03 5.330000e+03 2.160000e-17 4.117000e+05 2.300000e+05
4.250000e+03 5.530000e+03 1.820000e-17 3.512600e+05 1.930000e+05
4.750000e+03 5.740000e+03 1.530000e-17 2.999200e+05 1.630000e+05
5.250000e+03 5.980000e+03 1.290000e-17 2.548200e+05 1.370000e+05
5.750000e+03 6.230000e+03 1.080000e-17 2.162000e+05 1.150000e+05
6.250000e+03 6.510000e+03 9.100000e-18 1.833300e+05 9.700000e+04
6.750000e+03 6.800000e+03 7.670000e-18 1.559900e+05 8.210000e+04
7.250000e+03 6.990000e+03 6.460000e-18 1.366100e+05 7.190000e+04
7.750000e+03 7.070000e+03 5.420000e-18 1.225760e+05 6.520000e+04
8.250000e+03 7.070000e+03 4.570000e-18 1.125300e+05 6.050000e+04
8.750000e+03 7.000000e+03 3.850000e-18 1.019200e+05 5.600000e+04
9.250000e+03 6.840000e+03 3.230000e-18 9.200600e+04 5.140000e+04
9.750000e+03 6.490000e+03 2.730000e-18 8.155000e+04 4.660000e+04
1.025000e+04 5.900000e+03 2.290000e-18 7.038000e+04 4.140000e+04
1.075000e+04 5.190000e+03 1.920000e-18 5.936800e+04 3.620000e+04
1.125000e+04 4.510000e+03 1.620000e-18 4.929800e+04 3.140000e+04
1.175000e+04 4.010000e+03 1.370000e-18 4.046800e+04 2.680000e+04
1.225000e+04 3.770000e+03 1.150000e-18 3.336900e+04 2.270000e+04
1.275000e+04 3.800000e+03 9.670000e-19 2.845900e+04 1.910000e+04
1.325000e+04 3.850000e+03 8.120000e-19 2.415000e+04 1.610000e+04
1.375000e+04 3.910000e+03 6.850000e-19 2.067200e+04 1.360000e+04
1.425000e+04 4.000000e+03 5.740000e-19 1.755600e+04 1.140000e+04
1.475000e+04 4.090000e+03 4.830000e-19 1.499350e+04 9.550000e+03
1.525000e+04 4.170000e+03 4.090000e-19 1.286310e+04 8.090000e+03
1.575000e+04 4.280000e+03 3.430000e-19 1.093190e+04 6.790000e+03
1.625000e+04 4.400000e+03 2.880000e-19 9.291000e+03 5.700000e+03
1.675000e+04 4.520000e+03 2.430000e-19 7.968000e+03 4.800000e+03
1.725000e+04 4.660000e+03 2.040000e-19 6.787200e+03 4.040000e+03
1.775000e+04 4.810000e+03 1.720000e-19 5.780000e+03 3.400000e+03
1.825000e+04 4.980000e+03 1.450000e-19 4.919200e+03 2.860000e+03
1.875000e+04 5.170000e+03 1.220000e-19 4.169300e+03 2.410000e+03
1.925000e+04 5.370000e+03 1.020000e-19 3.535000e+03 2.020000e+03
1.975000e+04 5.600000e+03 8.610000e-20 2.975000e+03 1.700000e+03
2.500000e+02 4.300000e+03 6.950000e-17 1.163370e+06 7.410000e+05
7.500000e+02 4.400000e+03 5.990000e-17 1.022400e+06 6.390000e+05
1.250000e+03 4.530000e+03 5.090000e-17 8.888800e+05 5.420000e+05
1.750000e+03 4.660000e+03 4.280000e-17 7.615200e+05 4.560000e+05
2.250000e+03 4.800000e+03 3.620000e-17 6.600600e+05 3.860000e+05
2.750000e+03 4.970000e+03 3.040000e-17 5.637600e+05 3.240000e+05
3.250000e+03 5.140000e+03 2.570000e-17 4.832100e+05 2.730000e+05
3.750000e+03 5.330000e+03 2.160000e-17 4.117000e+05 2.300000e+05
4.250000e+03 5.530000e+03 1.820000e-17 3.512600e+05 1.930000e+05
4.750000e+03 5.740000e+03 1.530000e-17 2.999200e+05 1.630000e+05
5.250000e+03 5.980000e+03 1.290000e-17 2.548200e+05 1.370000e+05
5.750000e+03 6.230000e+03 1.080000e-17 2.162000e+05 1.150000e+05
6.250000e+03 6.510000e+03 9.100000e-18 1.833300e+05 9.700000e+04
6.750000e+03 6.800000e+03 7.670000e-18 1.559900e+05 8.210000e+04
7.250000e+03 6.990000e+03 6.460000e-18 1.366100e+05 7.190000e+04
7.750000e+03 7.070000e+03 5.420000e-18 1.225760e+05 6.520000e+04
8.250000e+03 7.070000e+03 4.570000e-18 1.125300e+05 6.050000e+04
8.750000e+03 7.000000e+03 3.850000e-18 1.019200e+05 5.600000e+04
9.250000e+03 6.840000e+03 3.230000e-18 9.200600e+04 5.140000e+04
9.750000e+03 6.490000e+03 2.730000e-18 8.155000e+04 4.660000e+04
1.025000e+04 5.900000e+03 2.290000e-18 7.038000e+04 4.140000e+04
1.075000e+04 5.190000e+03 1.920000e-18 5.936800e+04 3.620000e+04
1.125000e+04 4.510000e+03 1.620000e-18 4.929800e+04 3.140000e+04
1.175000e+04 4.010000e+03 1.370000e-18 4.046800e+04 2.680000e+04
1.225000e+04 3.770000e+03 1.150000e-18 3.336900e+04 2.270000e+04
1.275000e+04 3.800000e+03 9.670000e-19 2.845900e+04 1.910000e+04
1.325000e+04 3.850000e+03 8.120000e-19 2.415000e+04 1.610000e+04
1.375000e+04 3.910000e+03 6.850000e-19 2.067200e+04 1.360000e+04
1.425000e+04 4.000000e+03 5.740000e-19 1.755600e+04 1.140000e+04
1.475000e+04 4.090000e+03 4.830000e-19 1.499350e+04 9.550000e+03
1.525000e+04 4.170000e+03 4.090000e-19 1.286310e+04 8.090000e+03
1.575000e+04 4.280000e+03 3.430000e-19 1.093190e+04 6.790000e+03
1.625000e+04 4.400000e+03 2.880000e-19 9.291000e+03 5.700000e+03
1.675000e+04 4.520000e+03 2.430000e-19 7.968000e+03 4.800000e+03
1.725000e+04 4.660000e+03 2.040000e-19 6.787200e+03 4.040000e+03
1.775000e+04 4.810000e+03 1.720000e-19 5.780000e+03 3.400000e+03
1.825000e+04 4.980000e+03 1.450000e-19 4.919200e+03 2.860000e+03
1.875000e+04 5.170000e+03 1.220000e-19 4.169300e+03 2.410000e+03
1.925000e+04 5.370000e+03 1.020000e-19 3.535000e+03 2.020000e+03
1.975000e+04 5.600000e+03 8.610000e-20 2.975000e+03 1.700000e+03
2.500000e+02 4.300000e+03 6.950000e-17 1.163370e+06 7.410000e+05
7.500000e+02 4.400000e+03 5.990000e-17 1.022400e+06 6.390000e+05
1.250000e+03 4.530000e+03 5.090000e-17 8.888800e+05 5.420000e+05
1.750000e+03 4.660000e+03 4.280000e-17 7.615200e+05 4.560000e+05
2.250000e+03 4.800000e+03 3.620000e-17 6.600600e+05 3.860000e+05
2.750000e+03 4.970000e+03 3.040000e-17 5.637600e+05 3.240000e+05
3.250000e+03 5.140000e+03 2.570000e-17 4.832100e+05 2.730000e+05
3.750000e+03 5.330000e+03 2.160000e-17 4.117000e+05 2.300000e+05
4.250000e+03 5.530000e+03 1.820000e-17 3.512600e+05 1.930000e+05
4.750000e+03 5.740000e+03 1.530000e-17 2.999200e+05 1.630000e+05
5.250000e+03 5.980000e+03 1.290000e-17 2.548200e+05 1.370000e+05
5.750000e+03 6.230000e+03 1.080000e-17 2.162000e+05 1.150000e+05
6.250000e+03 6.510000e+03 9.100000e-18 1.833300e+05 9.700000e+04
6.750000e+03 6.800000e+03 7.670000e-18 1.559900e+05 8.210000e+04
7.250000e+03 6.990000e+03 6.460000e-18 1.366100e+05 7.190000e+04
7.750000e+03 7.070000e+03 5.420000e-18 1.225760e+05 6.520000e+04
8.250000e+03 7.070000e+03 4.570000e-18 1.125300e+05 6.050000e+04
8.750000e+03 7.000000e+03 3.850000e-18 1.019200e+05 5.600000e+04
9.250000e+03 6.840000e+03 3.230000e-18 9.200600e+04 5.140000e+04
9.750000e+03 6.490000e+03 2.730000e-18 8.155000e+04 4.660000e+04
1.025000e+04 5.900000e+03 2.290000e-18 7.038000e+04 4.140000e+04
1.075000e+04 5.190000e+03 1.920000e-18 5.936800e+04 3.620000e+04
1.125000e+04 4.510000e+03 1.620000e-18 4.929800e+04 3.140000e+04
1.175000e+04 4.010000e+03 1.370000e-18 4.046800e+04 2.680000e+04
1.225000e+04 3.770000e+03 1.150000e-18 3.336900e+04 2.270000e+04
1.275000e+04 3.800000e+03 9.670000e-19 2.845900e+04 1.910000e+04
1.325000e+04 3.850000e+03 8.120000e-19 2.415000e+04 1.610000e+04
1.375000e+04 3.910000e+03 6.850000e-19 2.067200e+04 1.360000e+04
1.425000e+04 4.000000e+03 5.740000e-19 1.755600e+04 1.140000e+04
1.475000e+04 4.090000e+03 4.830000e-19 1.499350e+04 9.550000e+03
1.525000e+04 4.170000e+03 4.090000e-19 1.286310e+04 8.090000e+03
1.575000e+04 4.280000e+03 3.430000e-19 1.093190e+04 6.790000e+03
1.625000e+04 4.400000e+03 2.880000e-19 9.291000e+03 5.700000e+03
1.675000e+04 4.520000e+03 2.430000e-19 7.968000e+03 4.800000e+03
1.725000e+04 4.660000e+03 2.040000e-19 6.787200e+03 4.040000e+03
1.775000e+04 4.810000e+03 1.720000e-19 5.780000e+03 3.400000e+03
1.825000e+04 4.980000e+03 1.450000e-19 4.919200e+03 2.860000e+03
1.875000e+04 5.170000e+03 1.220000e-19 4.169300e+03 2.410000e+03
1.925000e+04 5.370000e+03 1.020000e-19 3.535000e+03 2.020000e+03
1.975000e+04 5.600000e+03 8.610000e-20 2.975000e+03 1.700000e+03
2.500000e+02 4.300000e+03 6.950000e-17 1.163370e+06 7.410000e+05
7.500000e+02 4.400000e+03 5.990000e-17 1.022400e+06 6.390000e+05
1.250000e+03 4.530000e+03 5.090000e-17 8.888800e+05 5.420000e+05
1.750000e+03 4.660000e+03 4.280000e-17 7.615200e+05 4.560000e+05
2.250000e+03 4.800000e+03 3.620000e-17 6.600600e+05 3.860000e+05
2.750000e+03 4.970000e+03 3.040000e-17 5.637600e+05 3.240000e+05
3.250000e+03 5.140000e+03 2.570000e-17 4.832100e+05 2.730000e+05
3.750000e+03 5.330000e+03 2.160000e-17 4.117000e+05 2.300000e+05
4.250000e+03 5.530000e+03 1.820000e-17 3.512600e+05 1.930000e+05
4.750000e+03 5.740000e+03 1.530000e-17 2.999200e+05 1.630000e+05
5.250000e+03 5.980000e+03 1.290000e-17 2.548200e+05 1.370000e+05
5.750000e+03 6.230000e+03 1.080000e-17 2.162000e+05 1.150000e+05
6.250000e+03 6.510000e+03 9.100000e-18 1.833300e+05 9.700000e+04
6.750000e+03 6.800000e+03 7.670000e-18 1.559900e+05 8.210000e+04
7.250000e+03 6.990000e+03 6.460000e-18 1.366100e+05 7.190000e+04
7.750000e+03 7.070000e+03 5.420000e-18 1.225760e+05 6.520000e+04
8.250000e+03 7.070000e+03 4.570000e-18 1.125300e+05 6.050000e+04
8.750000e+03 7.000000e+03 3.850000e-18 1.019200e+05 5.600000e+04
9.250000e+03 6.840000e+03 3.230000e-18 9.200600e+04 5.140000e+04
9.750000e+03 6.490000e+03 2.730000e-18 8.155000e+04 4.660000e+04
1.025000e+04 5.900000e+03 2.290000e-18 7.038000e+04 4.140000e+04
1.075000e+04 5.190000e+03 1.920000e-18 5.936800e+04 3.620000e+04
1.125000e+04 4.510000e+03 1.620000e-18 4.929800e+04 3.140000e+04
1.175000e+04 4.010000e+03 1.370000e-18 4.046800e+04 2.680000e+04
1.225000e+04 3.770000e+03 1.150000e-18 3.336900e+04 2.270000e+04
1.275000e+04 3.800000e+03 9.670000e-19 2.845900e+04 1.910000e+04
1.325000e+04 3.850000e+03 8.120000e-19 2.415000e+04 1.610000e+04
1.375000e+04 3.910000e+03 6.850000e-19 2.067200e+04 1.360000e+04
1.425000e+04 4.000000e+03 5.740000e-19 1.755600e+04 1.140000e+04
1.475000e+04 4.090000e+03 4.830000e-19 1.499350e+04 9.550000e+03
